year,population,birth_rate,death_rate,net_growth,births,deaths,events
3147,3.975239452828963e+19,50.0,40.0,10.000000000000002,1.9876197264144814e+18,1.5900957811315853e+18,
3148,4.014991847357252e+19,50.0,40.0,10.000000000000002,2.0074959236786263e+18,1.605996738942901e+18,
3149,4.055141765830825e+19,50.0,40.0,10.000000000000002,2.0275708829154125e+18,1.62205670633233e+18,
3150,4.095693183489133e+19,50.0,40.0,10.000000000000002,2.0478465917445665e+18,1.638277273395653e+18,
3151,4.1366501153240244e+19,50.0,40.0,10.000000000000002,2.0683250576620124e+18,1.6546600461296097e+18,
3152,4.178016616477264e+19,50.0,40.0,10.000000000000002,2.0890083082386322e+18,1.6712066465909059e+18,
3153,4.219796782642037e+19,50.0,40.0,10.000000000000002,2.1098983913210184e+18,1.6879187130568148e+18,
3154,4.261994750468457e+19,50.0,40.0,10.000000000000002,2.1309973752342287e+18,1.704797900187383e+18,
3155,4.3046146979731415e+19,50.0,40.0,10.000000000000002,2.1523073489865708e+18,1.7218458791892567e+18,
3156,4.3476608449528726e+19,50.0,40.0,10.000000000000002,2.1738304224764365e+18,1.7390643379811492e+18,
3157,4.391137453402402e+19,50.0,40.0,10.000000000000002,2.1955687267012012e+18,1.7564549813609608e+18,
3158,4.435048827936426e+19,50.0,40.0,10.000000000000002,2.2175244139682132e+18,1.7740195311745705e+18,
3159,4.479399316215791e+19,50.0,40.0,10.000000000000002,2.2396996581078956e+18,1.7917597264863163e+18,
3160,4.524193309377949e+19,50.0,40.0,10.000000000000002,2.2620966546889746e+18,1.8096773237511795e+18,
3161,4.569435242471729e+19,50.0,40.0,10.000000000000002,2.2847176212358646e+18,1.8277740969886915e+18,
3162,4.615129594896446e+19,50.0,40.0,10.000000000000002,2.307564797448223e+18,1.8460518379585784e+18,
3163,4.661280890845411e+19,50.0,40.0,10.000000000000002,2.3306404454227057e+18,1.8645123563381645e+18,
3164,4.707893699753865e+19,50.0,40.0,10.000000000000002,2.3539468498769326e+18,1.8831574799015462e+18,
3165,4.754972636751404e+19,50.0,40.0,10.000000000000002,2.377486318375702e+18,1.9019890547005617e+18,
3166,4.802522363118918e+19,50.0,40.0,10.000000000000002,2.4012611815594593e+18,1.9210089452475674e+18,
3167,4.850547586750107e+19,50.0,40.0,10.000000000000002,2.4252737933750533e+18,1.9402190347000428e+18,
3168,4.899053062617607e+19,50.0,40.0,10.000000000000002,2.4495265313088036e+18,1.959621225047043e+18,
3169,4.948043593243784e+19,50.0,40.0,10.000000000000002,2.474021796621892e+18,1.9792174372975137e+18,
3170,4.997524029176222e+19,50.0,40.0,10.000000000000002,2.498762014588111e+18,1.9990096116704888e+18,
3171,5.047499269467984e+19,50.0,40.0,10.000000000000002,2.523749634733992e+18,2.0189997077871936e+18,
3172,5.097974262162664e+19,50.0,40.0,10.000000000000002,2.548987131081332e+18,2.0391897048650655e+18,
3173,5.148954004784291e+19,50.0,40.0,10.000000000000002,2.5744770023921454e+18,2.0595816019137165e+18,
3174,5.2004435448321335e+19,50.0,40.0,10.000000000000002,2.600221772416067e+18,2.0801774179328535e+18,
3175,5.252447980280454e+19,50.0,40.0,10.000000000000002,2.626223990140227e+18,2.1009791921121818e+18,
3176,5.304972460083258e+19,50.0,40.0,10.000000000000002,2.652486230041629e+18,2.1219889840333033e+18,
3177,5.358022184684091e+19,50.0,40.0,10.000000000000002,2.6790110923420457e+18,2.1432088738736364e+18,
3178,5.411602406530932e+19,50.0,40.0,10.000000000000002,2.705801203265466e+18,2.1646409626123727e+18,
3179,5.465718430596241e+19,50.0,40.0,10.000000000000002,2.7328592152981207e+18,2.1862873722384965e+18,
3180,5.520375614902203e+19,50.0,40.0,10.000000000000002,2.7601878074511017e+18,2.2081502459608814e+18,
3181,5.575579371051225e+19,50.0,40.0,10.000000000000002,2.7877896855256125e+18,2.23023174842049e+18,
3182,5.631335164761737e+19,50.0,40.0,10.000000000000002,2.8156675823808686e+18,2.2525340659046948e+18,
3183,5.687648516409354e+19,50.0,40.0,10.000000000000002,2.843824258204677e+18,2.2750594065637417e+18,
3184,5.744525001573448e+19,50.0,40.0,10.000000000000002,2.8722625007867244e+18,2.2978100006293793e+18,
3185,5.801970251589182e+19,50.0,40.0,10.000000000000002,2.900985125794591e+18,2.320788100635673e+18,
3186,5.8599899541050745e+19,50.0,40.0,10.000000000000002,2.9299949770525373e+18,2.34399598164203e+18,
3187,5.9185898536461255e+19,50.0,40.0,10.000000000000002,2.959294926823063e+18,2.3674359414584504e+18,
3188,5.9777757521825866e+19,50.0,40.0,10.000000000000002,2.9888878760912937e+18,2.391110300873035e+18,
3189,6.037553509704412e+19,50.0,40.0,10.000000000000002,3.0187767548522066e+18,2.415021403881765e+18,
3190,6.0979290448014565e+19,50.0,40.0,10.000000000000002,3.0489645224007286e+18,2.4391716179205827e+18,
3191,6.158908335249471e+19,50.0,40.0,10.000000000000002,3.079454167624736e+18,2.4635633340997883e+18,
3192,6.220497418601966e+19,50.0,40.0,10.000000000000002,3.1102487093009833e+18,2.4881989674407864e+18,
3193,6.282702392787986e+19,50.0,40.0,10.000000000000002,3.141351196393993e+18,2.5130809571151944e+18,
3194,6.345529416715866e+19,50.0,40.0,10.000000000000002,3.172764708357933e+18,2.538211766686347e+18,
3195,6.408984710883025e+19,50.0,40.0,10.000000000000002,3.2044923554415124e+18,2.56359388435321e+18,
3196,6.473074557991855e+19,50.0,40.0,10.000000000000002,3.2365372789959276e+18,2.589229823196742e+18,
3197,6.537805303571774e+19,50.0,40.0,10.000000000000002,3.268902651785887e+18,2.6151221214287094e+18,
3198,6.603183356607491e+19,50.0,40.0,10.000000000000002,3.301591678303746e+18,2.6412733426429967e+18,
3199,6.6692151901735666e+19,50.0,40.0,10.000000000000002,3.3346075950867835e+18,2.6676860760694267e+18,
3200,6.735907342075302e+19,50.0,40.0,10.000000000000002,3.367953671037651e+18,2.694362936830121e+18,
3201,6.803266415496054e+19,50.0,40.0,10.000000000000002,3.4016332077480274e+18,2.721306566198422e+18,
3202,6.871299079651015e+19,50.0,40.0,10.000000000000002,3.435649539825508e+18,2.7485196318604063e+18,
3203,6.940012070447525e+19,50.0,40.0,10.000000000000002,3.470006035223763e+18,2.77600482817901e+18,
3204,7.009412191152e+19,50.0,40.0,10.000000000000002,3.5047060955760005e+18,2.8037648764608e+18,
3205,7.07950631306352e+19,50.0,40.0,10.000000000000002,3.53975315653176e+18,2.831802525225408e+18,
3206,7.1503013761941545e+19,50.0,40.0,10.000000000000002,3.575150688097077e+18,2.8601205504776617e+18,
3207,7.221804389956097e+19,50.0,40.0,10.000000000000002,3.6109021949780485e+18,2.888721755982439e+18,
3208,7.2940224338556576e+19,50.0,40.0,10.000000000000002,3.647011216927829e+18,2.9176089735422633e+18,
3209,7.366962658194214e+19,50.0,40.0,10.000000000000002,3.6834813290971075e+18,2.946785063277686e+18,
3210,7.440632284776156e+19,50.0,40.0,10.000000000000002,3.7203161423880786e+18,2.9762529139104625e+18,
3211,7.515038607623918e+19,50.0,40.0,10.000000000000002,3.7575193038119593e+18,3.006015443049567e+18,
3212,7.590188993700158e+19,50.0,40.0,10.000000000000002,3.795094496850079e+18,3.036075597480063e+18,
3213,7.66609088363716e+19,50.0,40.0,10.000000000000002,3.83304544181858e+18,3.066436353454864e+18,
3214,7.74275179247353e+19,50.0,40.0,10.000000000000002,3.871375896236765e+18,3.0971007169894124e+18,
3215,7.820179310398266e+19,50.0,40.0,10.000000000000002,3.910089655199133e+18,3.128071724159306e+18,
3216,7.898381103502249e+19,50.0,40.0,10.000000000000002,3.949190551751125e+18,3.1593524414008996e+18,
3217,7.977364914537272e+19,50.0,40.0,10.000000000000002,3.988682457268636e+18,3.190945965814909e+18,
3218,8.057138563682645e+19,50.0,40.0,10.000000000000002,4.0285692818413225e+18,3.222855425473058e+18,
3219,8.137709949319471e+19,50.0,40.0,10.000000000000002,4.0688549746597356e+18,3.2550839797277885e+18,
3220,8.219087048812667e+19,50.0,40.0,10.000000000000002,4.1095435244063334e+18,3.287634819525067e+18,
3221,8.301277919300793e+19,50.0,40.0,10.000000000000002,4.1506389596503967e+18,3.3205111677203174e+18,
3222,8.3842906984938e+19,50.0,40.0,10.000000000000002,4.1921453492469e+18,3.35371627939752e+18,
3223,8.468133605478738e+19,50.0,40.0,10.000000000000002,4.234066802739369e+18,3.387253442191495e+18,
3224,8.552814941533525e+19,50.0,40.0,10.000000000000002,4.2764074707667625e+18,3.42112597661341e+18,
3225,8.638343090948861e+19,50.0,40.0,10.000000000000002,4.319171545474431e+18,3.4553372363795446e+18,
3226,8.72472652185835e+19,50.0,40.0,10.000000000000002,4.362363260929175e+18,3.48989060874334e+18,
3227,8.811973787076934e+19,50.0,40.0,10.000000000000002,4.4059868935384673e+18,3.524789514830774e+18,
3228,8.900093524947703e+19,50.0,40.0,10.000000000000002,4.4500467624738514e+18,3.560037409979081e+18,
3229,8.989094460197179e+19,50.0,40.0,10.000000000000002,4.4945472300985897e+18,3.5956377840788716e+18,
3230,9.07898540479915e+19,50.0,40.0,10.000000000000002,4.539492702399575e+18,3.63159416191966e+18,
3231,9.169775258847142e+19,50.0,40.0,10.000000000000002,4.584887629423571e+18,3.667910103538857e+18,
3232,9.261473011435613e+19,50.0,40.0,10.000000000000002,4.630736505717807e+18,3.7045892045742454e+18,
3233,9.35408774154997e+19,50.0,40.0,10.000000000000002,4.677043870774985e+18,3.741635096619988e+18,
3234,9.447628618965469e+19,50.0,40.0,10.000000000000002,4.723814309482735e+18,3.779051447586188e+18,
3235,9.542104905155124e+19,50.0,40.0,10.000000000000002,4.771052452577562e+18,3.8168419620620493e+18,
3236,9.637525954206674e+19,50.0,40.0,10.000000000000002,4.818762977103337e+18,3.8550103816826696e+18,
3237,9.73390121374874e+19,50.0,40.0,10.000000000000002,4.86695060687437e+18,3.893560485499496e+18,
3238,9.831240225886228e+19,50.0,40.0,10.000000000000002,4.915620112943114e+18,3.9324960903544914e+18,
3239,9.929552628145091e+19,50.0,40.0,10.000000000000002,4.964776314072546e+18,3.9718210512580367e+18,
3240,1.0028848154426542e+20,50.0,40.0,10.000000000000002,5.014424077213271e+18,4.011539261770617e+18,
3241,1.0129136635970807e+20,50.0,40.0,10.000000000000002,5.064568317985404e+18,4.051654654388323e+18,
3242,1.0230428002330516e+20,50.0,40.0,10.000000000000002,5.115214001165258e+18,4.0921712009322066e+18,
3243,1.0332732282353821e+20,50.0,40.0,10.000000000000002,5.166366141176911e+18,4.1330929129415286e+18,
3244,1.0436059605177359e+20,50.0,40.0,10.000000000000002,5.218029802588679e+18,4.174423842070944e+18,
3245,1.0540420201229133e+20,50.0,40.0,10.000000000000002,5.270210100614567e+18,4.2161680804916536e+18,
3246,1.0645824403241424e+20,50.0,40.0,10.000000000000002,5.322912201620712e+18,4.2583297612965693e+18,
3247,1.0752282647273839e+20,50.0,40.0,10.000000000000002,5.376141323636919e+18,4.3009130589095357e+18,
3248,1.0859805473746577e+20,50.0,40.0,10.000000000000002,5.429902736873289e+18,4.3439221894986307e+18,
3249,1.0968403528484043e+20,50.0,40.0,10.000000000000002,5.484201764242021e+18,4.3873614113936174e+18,
3250,1.1078087563768883e+20,50.0,40.0,10.000000000000002,5.539043781884442e+18,4.4312350255075533e+18,
3251,1.1188868439406572e+20,50.0,40.0,10.000000000000002,5.594434219703287e+18,4.475547375762629e+18,
3252,1.1300757123800637e+20,50.0,40.0,10.000000000000002,5.650378561900319e+18,4.520302849520255e+18,
3253,1.1413764695038643e+20,50.0,40.0,10.000000000000002,5.706882347519322e+18,4.5655058780154573e+18,
3254,1.152790234198903e+20,50.0,40.0,10.000000000000002,5.763951170994516e+18,4.611160936795612e+18,
3255,1.164318136540892e+20,50.0,40.0,10.000000000000002,5.821590682704461e+18,4.657272546163569e+18,
3256,1.175961317906301e+20,50.0,40.0,10.000000000000002,5.879806589531505e+18,4.703845271625204e+18,
3257,1.187720931085364e+20,50.0,40.0,10.000000000000002,5.93860465542682e+18,4.750883724341456e+18,
3258,1.1995981403962175e+20,50.0,40.0,10.000000000000002,5.997990701981088e+18,4.79839256158487e+18,
3259,1.2115941218001797e+20,50.0,40.0,10.000000000000002,6.057970609000899e+18,4.846376487200719e+18,
3260,1.2237100630181816e+20,50.0,40.0,10.000000000000002,6.118550315090908e+18,4.894840252072727e+18,
3261,1.2359471636483634e+20,50.0,40.0,10.000000000000002,6.179735818241818e+18,4.943788654593454e+18,
3262,1.248306635284847e+20,50.0,40.0,10.000000000000002,6.241533176424235e+18,4.993226541139388e+18,
3263,1.2607897016376954e+20,50.0,40.0,10.000000000000002,6.303948508188477e+18,5.043158806550782e+18,
3264,1.2733975986540724e+20,50.0,40.0,10.000000000000002,6.366987993270362e+18,5.09359039461629e+18,
3265,1.2861315746406131e+20,50.0,40.0,10.000000000000002,6.430657873203066e+18,5.144526298562452e+18,
3266,1.2989928903870194e+20,50.0,40.0,10.000000000000002,6.494964451935097e+18,5.195971561548078e+18,
3267,1.3119828192908896e+20,50.0,40.0,10.000000000000002,6.559914096454448e+18,5.247931277163559e+18,
3268,1.3251026474837985e+20,50.0,40.0,10.000000000000002,6.625513237418993e+18,5.300410589935194e+18,
3269,1.3383536739586366e+20,50.0,40.0,10.000000000000002,6.691768369793184e+18,5.353414695834546e+18,
3270,1.351737210698223e+20,50.0,40.0,10.000000000000002,6.758686053491115e+18,5.406948842792892e+18,
3271,1.3652545828052052e+20,50.0,40.0,10.000000000000002,6.826272914026026e+18,5.461018331220821e+18,
3272,1.3789071286332572e+20,50.0,40.0,10.000000000000002,6.894535643166286e+18,5.515628514533029e+18,
3273,1.3926961999195896e+20,50.0,40.0,10.000000000000002,6.963480999597949e+18,5.570784799678359e+18,
3274,1.4066231619187855e+20,50.0,40.0,10.000000000000002,7.033115809593928e+18,5.626492647675142e+18,
3275,1.4206893935379733e+20,50.0,40.0,10.000000000000002,7.103446967689867e+18,5.682757574151893e+18,
3276,1.434896287473353e+20,50.0,40.0,10.000000000000002,7.174481437366766e+18,5.739585149893412e+18,
3277,1.4492452503480867e+20,50.0,40.0,10.000000000000002,7.246226251740434e+18,5.796981001392347e+18,
3278,1.4637377028515678e+20,50.0,40.0,10.000000000000002,7.318688514257839e+18,5.854950811406271e+18,
3279,1.4783750798800834e+20,50.0,40.0,10.000000000000002,7.391875399400417e+18,5.913500319520334e+18,
3280,1.4931588306788844e+20,50.0,40.0,10.000000000000002,7.465794153394422e+18,5.972635322715537e+18,
3281,1.508090418985673e+20,50.0,40.0,10.000000000000002,7.540452094928366e+18,6.032361675942692e+18,
3282,1.5231713231755297e+20,50.0,40.0,10.000000000000002,7.615856615877648e+18,6.092685292702119e+18,
3283,1.538403036407285e+20,50.0,40.0,10.000000000000002,7.692015182036426e+18,6.15361214562914e+18,
3284,1.553787066771358e+20,50.0,40.0,10.000000000000002,7.768935333856791e+18,6.215148267085432e+18,
3285,1.5693249374390718e+20,50.0,40.0,10.000000000000002,7.846624687195359e+18,6.277299749756287e+18,
3286,1.5850181868134626e+20,50.0,40.0,10.000000000000002,7.925090934067314e+18,6.34007274725385e+18,
3287,1.600868368681597e+20,50.0,40.0,10.000000000000002,8.004341843407986e+18,6.403473474726388e+18,
3288,1.616877052368413e+20,50.0,40.0,10.000000000000002,8.084385261842065e+18,6.467508209473652e+18,
3289,1.6330458228920972e+20,50.0,40.0,10.000000000000002,8.165229114460487e+18,6.532183291568389e+18,
3290,1.649376281121018e+20,50.0,40.0,10.000000000000002,8.24688140560509e+18,6.597505124484072e+18,
3291,1.665870043932228e+20,50.0,40.0,10.000000000000002,8.32935021966114e+18,6.663480175728912e+18,
3292,1.6825287443715503e+20,50.0,40.0,10.000000000000002,8.412643721857752e+18,6.730114977486201e+18,
3293,1.6993540318152658e+20,50.0,40.0,10.000000000000002,8.496770159076329e+18,6.797416127261063e+18,
3294,1.7163475721334188e+20,50.0,40.0,10.000000000000002,8.581737860667094e+18,6.865390288533675e+18,
3295,1.7335110478547527e+20,50.0,40.0,10.000000000000002,8.667555239273764e+18,6.934044191419011e+18,
3296,1.7508461583333002e+20,50.0,40.0,10.000000000000002,8.754230791666502e+18,7.003384633333201e+18,
3297,1.7683546199166334e+20,50.0,40.0,10.000000000000002,8.841773099583167e+18,7.073418479666533e+18,
3298,1.7860381661158e+20,50.0,40.0,10.000000000000002,8.930190830578999e+18,7.144152664463199e+18,
3299,1.8038985477769576e+20,50.0,40.0,10.000000000000002,9.019492738884788e+18,7.215594191107831e+18,
3300,1.8219375332547274e+20,50.0,40.0,10.000000000000002,9.109687666273637e+18,7.28775013301891e+18,
3301,1.8401569085872747e+20,50.0,40.0,10.000000000000002,9.200784542936374e+18,7.360627634349099e+18,
3302,1.8585584776731473e+20,50.0,40.0,10.000000000000002,9.292792388365736e+18,7.43423391069259e+18,
3303,1.877144062449879e+20,50.0,40.0,10.000000000000002,9.385720312249395e+18,7.508576249799516e+18,
3304,1.8959155030743777e+20,50.0,40.0,10.000000000000002,9.479577515371889e+18,7.583662012297511e+18,
3305,1.9148746581051215e+20,50.0,40.0,10.000000000000002,9.574373290525608e+18,7.659498632420486e+18,
3306,1.9340234046861728e+20,50.0,40.0,10.000000000000002,9.670117023430865e+18,7.736093618744692e+18,
3307,1.9533636387330346e+20,50.0,40.0,10.000000000000002,9.766818193665174e+18,7.813454554932139e+18,
3308,1.9728972751203647e+20,50.0,40.0,10.000000000000002,9.864486375601824e+18,7.891589100481459e+18,
3309,1.9926262478715686e+20,50.0,40.0,10.000000000000002,9.963131239357843e+18,7.970504991486275e+18,
3310,2.0125525103502842e+20,50.0,40.0,10.000000000000002,1.0062762551751422e+19,8.050210041401137e+18,
3311,2.032678035453787e+20,50.0,40.0,10.000000000000002,1.0163390177268935e+19,8.130712141815148e+18,
3312,2.0530048158083246e+20,50.0,40.0,10.000000000000002,1.0265024079041624e+19,8.212019263233298e+18,
3313,2.073534863966408e+20,50.0,40.0,10.000000000000002,1.036767431983204e+19,8.294139455865632e+18,
3314,2.094270212606072e+20,50.0,40.0,10.000000000000002,1.047135106303036e+19,8.377080850424288e+18,
3315,2.1152129147321326e+20,50.0,40.0,10.000000000000002,1.0576064573660664e+19,8.46085165892853e+18,
3316,2.136365043879454e+20,50.0,40.0,10.000000000000002,1.068182521939727e+19,8.545460175517816e+18,
3317,2.1577286943182484e+20,50.0,40.0,10.000000000000002,1.0788643471591242e+19,8.630914777272994e+18,
3318,2.1793059812614308e+20,50.0,40.0,10.000000000000002,1.0896529906307154e+19,8.717223925045723e+18,
3319,2.2010990410740453e+20,50.0,40.0,10.000000000000002,1.1005495205370227e+19,8.804396164296181e+18,
3320,2.2231100314847858e+20,50.0,40.0,10.000000000000002,1.111555015742393e+19,8.892440125939144e+18,
3321,2.2453411317996336e+20,50.0,40.0,10.000000000000002,1.122670565899817e+19,8.981364527198535e+18,
3322,2.26779454311763e+20,50.0,40.0,10.000000000000002,1.133897271558815e+19,9.07117817247052e+18,
3323,2.2904724885488062e+20,50.0,40.0,10.000000000000002,1.1452362442744031e+19,9.161889954195225e+18,
3324,2.3133772134342944e+20,50.0,40.0,10.000000000000002,1.1566886067171473e+19,9.253508853737177e+18,
3325,2.3365109855686374e+20,50.0,40.0,10.000000000000002,1.1682554927843189e+19,9.34604394227455e+18,
3326,2.3598760954243236e+20,50.0,40.0,10.000000000000002,1.1799380477121618e+19,9.439504381697294e+18,
3327,2.383474856378567e+20,50.0,40.0,10.000000000000002,1.1917374281892835e+19,9.533899425514269e+18,
